id	_entity.pdbx_mutation
D_1001400092	?
D_1001400093	?
D_1001400093	?
D_1001400094	?
D_1001400094	?
D_1001400095	?
D_1001400095	?
D_1001400096	?
D_1001400096	?
D_1001400097	?
D_1001400097	?
D_1001400098	?
D_1001400098	?
D_1001400099	?
D_1001400099	?
D_1001400100	?
D_1001400100	?
D_1001400101	?
D_1001400101	?
D_1001400102	?
D_1001400102	?
D_1001400103	?
D_1001400103	?
D_1001400104	?
D_1001400104	?
D_1001400105	?
D_1001400105	?
D_1001400106	?
D_1001400106	?
D_1001400107	?
D_1001400107	?
D_1001400108	?
D_1001400108	?
D_1001400109	?
D_1001400109	?
D_1001400110	?
D_1001400110	?
D_1001400111	?
D_1001400111	?
D_1001400112	?
D_1001400112	?
D_1001400113	?
D_1001400113	?
D_1001400114	?
D_1001400114	?
D_1001400115	?
D_1001400115	?
D_1001400116	?
D_1001400116	?
D_1001400117	?
D_1001400117	?
D_1001400118	?
D_1001400118	?
D_1001400119	?
D_1001400119	?
D_1001400120	?
D_1001400120	?
D_1001400121	?
D_1001400121	?
D_1001400122	?
D_1001400122	?
D_1001400123	?
D_1001400123	?
D_1001400124	?
D_1001400124	?
D_1001400125	?
D_1001400125	?
D_1001400126	?
D_1001400126	?
D_1001400127	?
D_1001400127	?
D_1001400128	?
D_1001400128	?
D_1001400129	?
D_1001400129	?
D_1001400130	?
D_1001400130	?
D_1001400131	?
D_1001400131	?
D_1001400132	?
D_1001400132	?
D_1001400133	?
D_1001400133	?
D_1001400134	?
D_1001400134	?
D_1001400135	?
D_1001400135	?
D_1001400136	?
D_1001400136	?
D_1001400137	?
D_1001400137	?
D_1001400138	?
D_1001400138	?
D_1001400139	?
D_1001400139	?
D_1001400140	?
D_1001400140	?
D_1001400141	?
D_1001400141	?
D_1001400142	?
D_1001400142	?
D_1001400143	?
D_1001400143	?
D_1001400144	?
D_1001400144	?
D_1001400145	?
D_1001400145	?
D_1001400146	?
D_1001400146	?
D_1001400147	?
D_1001400147	?
D_1001400148	?
D_1001400148	?
D_1001400149	?
D_1001400149	?
D_1001400150	?
D_1001400150	?
D_1001400151	?
D_1001400151	?
D_1001400152	?
D_1001400152	?
D_1001400153	?
D_1001400153	?
D_1001400154	?
D_1001400154	?
D_1001400155	?
D_1001400155	?
D_1001400156	?
D_1001400156	?
D_1001400157	?
D_1001400157	?
D_1001400158	?
D_1001400158	?
D_1001400159	?
D_1001400159	?
D_1001400160	?
D_1001400160	?
D_1001400161	?
D_1001400161	?
D_1001400162	?
D_1001400162	?
D_1001400163	?
D_1001400163	?
D_1001400164	?
D_1001400164	?
D_1001400165	?
D_1001400165	?
D_1001400166	?
D_1001400166	?
D_1001400167	?
D_1001400167	?
D_1001400168	?
D_1001400168	?
D_1001400169	?
D_1001400169	?
D_1001400170	?
D_1001400170	?
D_1001400171	?
D_1001400171	?
D_1001400172	?
D_1001400172	?
D_1001400173	?
D_1001400173	?
D_1001400174	?
D_1001400174	?
D_1001400175	?
D_1001400175	?
D_1001400176	?
D_1001400176	?
D_1001400177	?
D_1001400177	?
D_1001400178	?
D_1001400178	?
D_1001400179	?
D_1001400179	?
D_1001400180	?
D_1001400180	?
D_1001400181	?
D_1001400181	?
D_1001400182	?
D_1001400182	?
D_1001400183	?
D_1001400183	?
D_1001400184	?
D_1001400184	?
D_1001400185	?
D_1001400185	?
D_1001400186	?
D_1001400186	?
D_1001400187	?
D_1001400187	?
D_1001400188	?
D_1001400188	?
D_1001400189	?
D_1001400189	?
D_1001400190	?
D_1001400190	?
D_1001400191	?
D_1001400191	?
D_1001400192	?
D_1001400192	?
D_1001400193	?
D_1001400193	?
D_1001400194	?
D_1001400194	?
D_1001400195	?
D_1001400195	?
D_1001400196	?
D_1001400196	?
D_1001400197	?
D_1001400197	?
D_1001400198	?
D_1001400198	?
D_1001400199	?
D_1001400199	?
D_1001400200	?
D_1001400200	?
D_1001400201	?
D_1001400201	?
D_1001400202	?
D_1001400202	?
D_1001400203	?
D_1001400203	?
D_1001400204	?
D_1001400204	?
D_1001400205	?
D_1001400205	?
D_1001400206	?
D_1001400206	?
D_1001400207	?
D_1001400207	?
D_1001400208	?
D_1001400208	?
D_1001400209	?
D_1001400209	?
D_1001400210	?
D_1001400210	?
D_1001400211	?
D_1001400211	?
D_1001400212	?
D_1001400212	?
D_1001400213	?
D_1001400213	?
D_1001400214	?
D_1001400214	?
D_1001400215	?
D_1001400215	?
D_1001400216	?
D_1001400216	?
D_1001400217	?
D_1001400217	?
D_1001400218	?
D_1001400218	?
D_1001400219	?
D_1001400219	?
D_1001400220	?
D_1001400220	?
D_1001400221	?
D_1001400221	?
D_1001400222	?
D_1001400222	?
D_1001400223	?
D_1001400223	?
D_1001400224	?
D_1001400224	?
D_1001400225	?
D_1001400225	?
D_1001400226	?
D_1001400226	?
D_1001400227	?
D_1001400227	?
D_1001400228	?
D_1001400228	?
D_1001400229	?
D_1001400229	?
D_1001400230	?
D_1001400230	?
D_1001400231	?
D_1001400231	?
D_1001400232	?
D_1001400232	?
D_1001400233	?
D_1001400233	?
D_1001400234	?
D_1001400234	?
D_1001400235	?
D_1001400235	?
D_1001400236	?
D_1001400236	?
D_1001400237	?
D_1001400237	?
D_1001400238	?
D_1001400238	?
D_1001400239	?
D_1001400239	?
D_1001400240	?
D_1001400240	?
D_1001400241	?
D_1001400241	?
D_1001400242	?
D_1001400242	?
D_1001400243	?
D_1001400243	?
D_1001400244	?
D_1001400244	?
D_1001400245	?
D_1001400245	?
D_1001400246	?
D_1001400246	?
D_1001400247	?
D_1001400247	?
D_1001400248	?
D_1001400248	?
D_1001400249	?
D_1001400249	?
D_1001400250	?
D_1001400250	?
D_1001400251	?
D_1001400251	?
D_1001400252	?
D_1001400252	?
D_1001400253	?
D_1001400253	?
D_1001400254	?
D_1001400254	?
D_1001400255	?
D_1001400255	?
D_1001400256	?
D_1001400256	?
D_1001400257	?
D_1001400257	?
D_1001400258	?
D_1001400258	?
D_1001400259	?
D_1001400259	?
D_1001400260	?
D_1001400260	?
D_1001400261	?
D_1001400261	?
D_1001400262	?
D_1001400262	?
D_1001400263	?
D_1001400263	?
D_1001400264	?
D_1001400264	?
D_1001400265	?
D_1001400265	?
D_1001400266	?
D_1001400266	?
D_1001400267	?
D_1001400267	?
D_1001400268	?
D_1001400268	?
D_1001400269	?
D_1001400269	?
D_1001400270	?
D_1001400270	?
D_1001400271	?
D_1001400271	?
D_1001400272	?
D_1001400272	?
D_1001400273	?
D_1001400273	?
D_1001400274	?
D_1001400274	?
D_1001400275	?
D_1001400275	?
D_1001400276	?
D_1001400276	?
D_1001400277	?
D_1001400277	?
D_1001400278	?
D_1001400278	?
D_1001400279	?
D_1001400279	?
D_1001400280	?
D_1001400280	?
D_1001400281	?
D_1001400281	?
D_1001400282	?
D_1001400282	?
D_1001400283	?
D_1001400283	?
D_1001400284	?
D_1001400284	?
D_1001400285	?
D_1001400285	?
D_1001400286	?
D_1001400286	?
D_1001400287	?
D_1001400287	?
D_1001400288	?
D_1001400288	?
D_1001400289	?
D_1001400289	?
D_1001400290	?
D_1001400290	?
D_1001400291	?
D_1001400291	?
D_1001400292	?
D_1001400292	?
D_1001400293	?
D_1001400293	?
D_1001400294	?
D_1001400294	?
D_1001400295	?
D_1001400295	?
D_1001400296	?
D_1001400296	?
D_1001400297	?
D_1001400297	?
D_1001400298	?
D_1001400298	?
D_1001400299	?
D_1001400299	?
D_1001400300	?
D_1001400300	?
D_1001400301	?
D_1001400301	?
D_1001400302	?
D_1001400302	?
D_1001400303	?
D_1001400303	?
D_1001400304	?
D_1001400304	?
D_1001400305	?
D_1001400305	?
D_1001400306	?
D_1001400306	?
D_1001400307	?
D_1001400307	?
D_1001400308	?
D_1001400308	?
D_1001400309	?
D_1001400309	?
D_1001400310	?
D_1001400310	?
D_1001400311	?
D_1001400311	?
D_1001400312	?
D_1001400312	?
D_1001400313	?
D_1001400313	?
D_1001400314	?
D_1001400314	?
D_1001400315	?
D_1001400315	?
D_1001400316	?
D_1001400316	?
D_1001400317	?
D_1001400317	?
D_1001400318	?
D_1001400318	?
D_1001400319	?
D_1001400319	?
D_1001400320	?
D_1001400320	?
D_1001400321	?
D_1001400321	?
D_1001400322	?
D_1001400322	?
D_1001400323	?
D_1001400323	?
D_1001400324	?
D_1001400324	?
D_1001400325	?
D_1001400325	?
D_1001400326	?
D_1001400326	?
D_1001400327	?
D_1001400327	?
D_1001400328	?
D_1001400328	?
D_1001400329	?
D_1001400329	?
D_1001400330	?
D_1001400330	?
D_1001400331	?
D_1001400331	?
D_1001400332	?
D_1001400332	?
D_1001400333	?
D_1001400333	?
D_1001400334	?
D_1001400334	?
D_1001400335	?
D_1001400335	?
D_1001400336	?
D_1001400336	?
D_1001400337	?
D_1001400337	?
D_1001400338	?
D_1001400338	?
D_1001400339	?
D_1001400339	?
D_1001400340	?
D_1001400340	?
D_1001400341	?
D_1001400341	?
D_1001400342	?
D_1001400342	?
D_1001400343	?
D_1001400343	?
D_1001400344	?
D_1001400344	?
D_1001400345	?
D_1001400345	?
D_1001400346	?
D_1001400346	?
D_1001400347	?
D_1001400347	?
D_1001400348	?
D_1001400348	?
D_1001400349	?
D_1001400349	?
D_1001400350	?
D_1001400350	?
D_1001400351	?
D_1001400351	?
D_1001400352	?
D_1001400352	?
D_1001400353	?
D_1001400353	?
D_1001400354	?
D_1001400354	?
D_1001400355	?
D_1001400355	?
D_1001400356	?
D_1001400356	?
D_1001400357	?
D_1001400357	?
D_1001400358	?
D_1001400358	?
D_1001400359	?
D_1001400359	?
D_1001400360	?
D_1001400360	?
D_1001400361	?
D_1001400361	?
D_1001400362	?
D_1001400362	?
D_1001400363	?
D_1001400363	?
D_1001400364	?
D_1001400364	?
